url_length,dot_count,has_https,has_suspicious_keywords,has_ip_address,at_symbol_count,hyphen_count,double_slash_count,subdomain_depth,path_depth,has_suspicious_tld,has_redirect,special_char_ratio,brand_impersonation,domain_age_days,domain_expiry_days,has_valid_ssl,label
63,2,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,2,0,0,0.087,0,-1,-1,-1,1
34,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
100,1,0,0,0,0,10,0,0,3,0,0,0.0,0,-1,-1,-1,0
32,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
46,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
33,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
22,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
33,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
71,2,0,0,0,0,1,0,0,5,0,0,0.0282,0,-1,-1,-1,1
87,2,0,0,0,0,0,0,0,1,0,0,0.0345,0,-1,-1,-1,1
28,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
62,2,0,0,0,0,0,0,0,2,0,0,0.0161,0,-1,-1,-1,1
43,1,0,0,0,0,0,0,0,2,0,0,0.0233,0,-1,-1,-1,0
33,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
15,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
92,2,0,0,0,0,8,0,0,3,0,0,0.0109,1,-1,-1,-1,0
53,2,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,0
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
123,2,0,0,0,0,0,0,0,2,0,0,0.0244,0,-1,-1,-1,0
18,3,0,0,0,0,0,0,0,0,0,0,0.0556,0,-1,-1,-1,1
25,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
98,2,0,0,0,0,0,0,0,3,0,0,0.1122,0,-1,-1,-1,1
6,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
59,2,0,0,0,0,2,0,0,4,0,0,0.0,0,-1,-1,-1,0
47,3,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
52,2,0,0,0,0,0,0,0,6,0,0,0.0385,0,-1,-1,-1,0
30,2,0,0,0,0,0,0,0,2,0,0,0.0333,0,-1,-1,-1,1
37,2,0,1,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
32,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
98,2,0,0,0,0,14,0,0,2,0,0,0.0306,0,-1,-1,-1,0
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
97,2,0,0,0,0,0,0,0,1,0,0,0.0619,0,-1,-1,-1,1
73,1,0,0,0,0,1,0,0,2,0,0,0.0959,0,-1,-1,-1,0
31,1,0,1,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
244,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
45,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
25,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
22,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
33,2,0,0,0,0,0,0,0,2,0,0,0.0303,0,-1,-1,-1,0
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
26,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
32,1,0,1,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
57,2,0,0,0,0,2,0,0,2,0,0,0.0702,0,-1,-1,-1,0
26,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
257,2,0,0,0,0,1,0,0,1,0,0,0.1401,1,-1,-1,-1,1
27,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
69,2,0,0,0,0,5,0,0,3,0,0,0.0,0,-1,-1,-1,0
52,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
38,1,0,0,0,0,0,0,0,2,0,0,0.0789,0,-1,-1,-1,0
58,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
36,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
44,2,0,1,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
53,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
82,2,0,0,0,0,0,0,0,3,0,0,0.0366,1,-1,-1,-1,1
15,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
35,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
71,1,0,0,0,0,0,0,0,1,0,0,0.0704,0,-1,-1,-1,1
56,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
30,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
38,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
17,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
35,2,0,0,0,0,0,0,0,2,0,0,0.0286,0,-1,-1,-1,1
69,3,0,0,0,0,2,0,0,6,0,0,0.0,0,-1,-1,-1,1
32,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
30,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
55,2,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
65,1,0,0,0,0,0,0,0,1,0,0,0.0923,0,-1,-1,-1,0
33,1,0,0,0,0,0,0,0,2,0,0,0.0303,0,-1,-1,-1,0
76,1,0,0,0,0,4,0,0,2,0,0,0.0132,0,-1,-1,-1,0
36,2,0,0,0,0,0,0,0,2,0,0,0.0278,0,-1,-1,-1,0
20,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
97,0,0,0,0,0,10,0,0,3,0,0,0.0,0,-1,-1,-1,0
56,3,0,1,0,0,1,0,0,2,0,0,0.0893,0,-1,-1,-1,1
58,1,0,0,0,0,5,0,0,2,0,0,0.0,0,-1,-1,-1,0
50,2,0,0,0,0,0,0,0,1,0,0,0.1,0,-1,-1,-1,1
39,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
52,2,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
30,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
205,1,0,0,0,0,2,0,0,1,0,0,0.0195,0,-1,-1,-1,1
39,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
93,2,0,1,0,0,1,0,0,6,0,0,0.0,0,-1,-1,-1,1
37,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
64,1,0,0,0,0,2,0,0,3,0,0,0.0312,0,-1,-1,-1,0
28,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
29,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
52,1,0,0,0,0,1,0,0,3,0,0,0.0,1,-1,-1,-1,0
23,2,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
27,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
38,2,0,0,0,0,1,0,0,2,0,0,0.0263,0,-1,-1,-1,0
75,2,0,0,0,0,0,1,0,6,0,0,0.0133,0,-1,-1,-1,0
88,2,0,0,0,0,4,0,0,3,0,0,0.0227,0,-1,-1,-1,0
58,2,0,0,0,0,4,0,0,2,0,0,0.0,0,-1,-1,-1,0
31,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
164,1,0,1,0,0,0,0,0,4,0,0,0.0,1,-1,-1,-1,1
26,2,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
77,2,0,0,0,0,0,0,0,3,0,0,0.013,0,-1,-1,-1,0
58,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
37,1,0,0,0,0,0,0,0,3,0,0,0.027,0,-1,-1,-1,0
34,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
37,1,0,0,0,0,0,0,0,1,0,0,0.0541,0,-1,-1,-1,0
37,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
59,1,0,0,0,0,5,0,0,2,0,0,0.0,0,-1,-1,-1,0
40,3,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
39,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
45,3,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,0
70,1,0,0,0,0,1,0,0,4,0,0,0.0143,1,-1,-1,-1,1
37,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
66,2,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,1
44,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
29,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
138,5,0,0,0,0,7,0,0,8,0,0,0.0,0,-1,-1,-1,0
31,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
33,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
35,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
75,1,0,0,0,0,7,0,0,3,0,0,0.0133,0,-1,-1,-1,0
35,2,0,0,0,0,0,0,0,1,0,0,0.0286,1,-1,-1,-1,1
25,1,0,0,0,0,0,0,0,1,0,0,0.0,1,-1,-1,-1,1
70,1,0,0,0,0,8,0,0,2,0,0,0.0,0,-1,-1,-1,0
26,1,0,1,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
25,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
69,1,0,0,0,0,4,0,0,2,0,0,0.029,0,-1,-1,-1,1
45,1,0,0,0,0,0,0,0,2,0,0,0.0222,0,-1,-1,-1,0
28,1,0,0,0,0,0,0,0,2,0,0,0.0357,0,-1,-1,-1,0
23,4,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
24,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
37,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
40,2,0,0,0,0,0,0,0,2,0,0,0.05,0,-1,-1,-1,0
33,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
73,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
32,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
80,1,0,0,0,0,1,0,0,5,0,0,0.0,0,-1,-1,-1,1
14,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
83,1,0,0,0,0,7,0,0,3,0,0,0.012,0,-1,-1,-1,0
40,2,0,0,0,0,1,0,0,3,0,0,0.025,0,-1,-1,-1,0
48,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
35,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
47,1,0,1,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
40,1,0,0,0,0,0,0,0,2,0,0,0.05,0,-1,-1,-1,1
39,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
35,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
83,1,0,0,0,0,8,0,0,2,0,0,0.0,0,-1,-1,-1,0
21,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
81,2,0,0,0,0,4,0,0,5,0,0,0.0123,0,-1,-1,-1,0
33,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
68,2,0,0,0,0,1,0,0,3,0,0,0.0294,0,-1,-1,-1,0
30,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
32,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
54,1,0,0,0,0,6,0,0,3,0,0,0.0,0,-1,-1,-1,0
39,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
142,4,0,0,0,0,0,0,0,1,0,0,0.1197,1,-1,-1,-1,1
43,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
28,2,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
36,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
39,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
20,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
18,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
44,1,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,0
35,1,0,0,0,0,1,0,0,4,0,0,0.0,0,-1,-1,-1,1
32,2,0,0,0,0,0,0,0,1,0,0,0.0,1,-1,-1,-1,1
30,1,0,0,0,0,2,0,0,1,0,0,0.0,0,-1,-1,-1,1
48,2,0,0,0,0,0,0,0,2,0,0,0.0208,0,-1,-1,-1,0
63,1,0,0,0,0,2,0,0,4,0,0,0.0,0,-1,-1,-1,0
34,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
37,2,0,0,0,0,0,0,0,1,0,0,0.0811,1,-1,-1,-1,1
31,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
36,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
22,1,0,0,0,0,0,0,0,1,0,0,0.0455,1,-1,-1,-1,0
37,2,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
61,3,0,0,0,0,0,0,0,2,0,0,0.0328,0,-1,-1,-1,1
84,2,0,0,0,0,5,0,0,4,0,0,0.0,0,-1,-1,-1,0
89,6,0,0,0,0,2,0,0,7,0,0,0.0225,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
48,2,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
32,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
41,2,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
192,5,0,0,0,1,2,0,0,7,0,0,0.1146,0,-1,-1,-1,1
85,2,0,0,0,0,3,0,0,4,0,0,0.0,0,-1,-1,-1,0
28,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
41,2,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
46,4,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
39,2,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
34,1,0,0,0,0,1,0,0,2,0,0,0.0,1,-1,-1,-1,1
14,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
46,1,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
53,1,0,0,0,0,0,0,0,3,0,0,0.0189,0,-1,-1,-1,1
9,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,0
35,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
59,2,0,0,0,0,0,0,0,2,0,0,0.0339,0,-1,-1,-1,0
51,1,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,0
15,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
41,2,0,0,0,0,2,0,0,2,0,0,0.0244,0,-1,-1,-1,0
24,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
49,2,0,0,0,0,0,0,0,2,0,0,0.0204,0,-1,-1,-1,0
42,3,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
130,1,0,0,0,0,5,0,0,1,0,0,0.0,0,-1,-1,-1,1
98,2,0,0,0,0,10,0,0,3,0,0,0.0,0,-1,-1,-1,0
79,2,0,0,0,0,6,0,0,3,0,0,0.0,0,-1,-1,-1,0
14,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
57,1,0,0,0,0,0,0,0,3,0,0,0.2281,0,-1,-1,-1,0
57,1,0,0,0,0,1,0,0,7,0,0,0.0,0,-1,-1,-1,1
22,1,0,0,0,0,1,0,0,0,0,0,0.0,0,-1,-1,-1,1
36,2,0,0,0,0,0,0,0,2,0,0,0.0556,0,-1,-1,-1,1
30,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
41,1,0,0,0,0,0,0,0,3,0,0,0.0488,0,-1,-1,-1,0
22,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
48,2,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,1
36,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
8,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,0
62,1,0,0,0,0,0,0,0,4,0,0,0.129,0,-1,-1,-1,0
43,2,0,0,0,0,0,0,0,4,0,0,0.0,1,-1,-1,-1,1
136,1,0,0,0,0,5,0,0,1,0,0,0.0,0,-1,-1,-1,1
22,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
148,6,0,0,0,0,0,0,0,5,0,0,0.0203,0,-1,-1,-1,1
59,1,0,0,0,0,1,0,0,3,0,0,0.0678,0,-1,-1,-1,0
17,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
40,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
43,2,0,1,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
49,1,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
33,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
47,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
24,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
9,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
41,3,0,0,0,0,3,0,0,2,0,0,0.0,0,-1,-1,-1,1
41,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
19,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
175,2,0,0,0,0,8,0,0,1,0,0,0.0229,1,-1,-1,-1,0
116,2,0,0,0,0,0,0,0,6,0,0,0.0086,0,-1,-1,-1,1
49,2,0,0,0,0,0,0,0,3,0,0,0.0408,0,-1,-1,-1,0
393,4,0,1,0,0,1,0,0,5,0,0,0.0051,0,-1,-1,-1,1
43,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,1
60,3,0,0,0,0,0,0,0,2,0,0,0.1,0,-1,-1,-1,1
36,2,0,0,0,0,0,0,0,2,0,0,0.0556,0,-1,-1,-1,1
48,4,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,1
52,1,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
50,1,0,0,0,0,4,0,0,2,0,0,0.0,0,-1,-1,-1,0
16,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
31,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
39,1,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
101,2,0,0,0,0,0,0,0,5,0,0,0.0891,0,-1,-1,-1,0
112,4,0,0,0,0,0,0,0,2,0,0,0.0536,0,-1,-1,-1,1
43,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
157,1,0,0,0,0,2,0,0,2,0,0,0.0382,0,-1,-1,-1,1
41,2,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
28,2,0,0,0,0,0,0,0,1,0,0,0.0357,0,-1,-1,-1,0
48,1,0,0,0,0,0,0,0,1,0,0,0.0417,0,-1,-1,-1,1
21,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
110,1,0,0,0,0,9,0,0,4,0,0,0.0,0,-1,-1,-1,0
39,1,0,1,0,0,1,0,0,4,0,0,0.0,0,-1,-1,-1,1
66,1,0,0,0,0,6,0,0,3,0,0,0.0,0,-1,-1,-1,0
92,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
67,1,0,0,0,0,1,0,0,4,0,0,0.0,0,-1,-1,-1,1
28,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
57,3,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,1
34,2,0,1,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
50,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,0
18,3,0,0,0,0,0,0,0,0,0,0,0.0556,0,-1,-1,-1,1
31,1,0,0,0,0,0,0,0,1,0,0,0.0645,0,-1,-1,-1,0
111,2,0,0,0,0,2,0,0,5,0,0,0.0991,0,-1,-1,-1,0
23,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
48,2,0,0,0,0,0,0,0,4,0,0,0.0,0,-1,-1,-1,1
32,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
16,3,0,0,0,0,0,0,0,0,0,0,0.0625,0,-1,-1,-1,1
60,1,0,0,0,0,0,0,0,5,0,0,0.0,1,-1,-1,-1,1
117,2,0,0,0,0,11,0,0,3,0,0,0.0,0,-1,-1,-1,0
30,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
37,1,0,0,0,0,0,0,0,3,0,0,0.0541,0,-1,-1,-1,0
59,1,0,0,0,0,0,0,0,6,0,0,0.0678,0,-1,-1,-1,0
37,2,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
24,1,0,0,0,0,1,0,0,1,0,0,0.0,0,-1,-1,-1,0
28,1,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,0
120,2,0,0,0,0,12,0,0,5,0,0,0.0,0,-1,-1,-1,0
44,1,0,0,0,0,1,0,0,4,0,0,0.0,0,-1,-1,-1,0
94,1,0,0,0,0,9,0,0,2,0,0,0.0106,0,-1,-1,-1,0
84,1,0,0,0,0,4,0,0,2,0,0,0.119,0,-1,-1,-1,0
7,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
91,4,0,0,0,0,1,0,0,3,0,0,0.033,0,-1,-1,-1,1
94,2,0,0,0,0,1,0,0,5,0,0,0.0213,0,-1,-1,-1,1
36,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
50,4,0,0,0,0,0,0,0,3,0,0,0.0,0,-1,-1,-1,1
46,3,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
106,2,0,0,0,0,2,0,0,7,0,0,0.0094,0,-1,-1,-1,1
56,1,0,0,0,0,4,0,0,3,0,0,0.0,1,-1,-1,-1,0
24,1,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
18,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
31,2,0,0,0,0,1,0,0,2,0,0,0.0,0,-1,-1,-1,0
77,2,0,0,0,0,3,0,0,5,0,0,0.0,0,-1,-1,-1,0
19,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,0
37,3,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
69,4,0,0,0,0,1,0,0,4,0,0,0.0435,0,-1,-1,-1,1
36,1,0,0,0,0,2,0,0,2,0,0,0.0556,0,-1,-1,-1,0
32,3,0,0,0,0,0,0,0,2,0,0,0.0312,0,-1,-1,-1,1
39,3,0,0,0,0,0,0,0,1,0,0,0.1026,0,-1,-1,-1,0
35,1,0,0,0,0,0,0,0,5,0,0,0.0,0,-1,-1,-1,0
54,1,0,0,0,0,2,0,0,3,0,0,0.0,0,-1,-1,-1,0
74,1,0,0,0,0,9,0,0,2,0,0,0.0,0,-1,-1,-1,0
29,1,0,0,0,0,0,0,0,1,0,0,0.0,1,-1,-1,-1,1
72,3,0,0,0,0,0,0,0,3,0,0,0.0278,0,-1,-1,-1,1
91,2,0,0,0,0,0,0,0,8,0,0,0.022,0,-1,-1,-1,1
254,1,0,0,0,0,2,0,0,3,0,0,0.0079,0,-1,-1,-1,1
50,1,0,0,0,0,4,0,0,2,0,0,0.0,0,-1,-1,-1,0
38,2,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
84,2,0,0,0,0,7,0,0,4,0,0,0.0714,0,-1,-1,-1,0
19,1,0,0,0,0,6,0,0,1,0,0,0.0,0,-1,-1,-1,1
42,2,0,0,0,0,0,0,0,1,0,0,0.0476,0,-1,-1,-1,0
18,3,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
94,2,0,0,0,0,7,0,0,3,0,0,0.0,0,-1,-1,-1,0
55,2,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
15,1,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
52,1,0,0,0,0,0,0,0,3,0,0,0.0577,0,-1,-1,-1,0
18,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
52,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,0
47,1,0,0,0,0,2,0,0,4,0,0,0.0,0,-1,-1,-1,1
33,3,0,0,0,0,0,0,0,2,0,0,0.0303,0,-1,-1,-1,1
33,1,0,0,0,0,0,0,0,1,0,0,0.0606,0,-1,-1,-1,0
19,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
34,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
52,1,0,0,0,0,7,0,0,2,0,0,0.0,0,-1,-1,-1,0
71,1,0,0,0,0,1,0,0,5,0,0,0.0,0,-1,-1,-1,1
15,3,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,-1,1
29,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
25,1,0,0,0,0,1,0,0,3,0,0,0.0,0,-1,-1,-1,1
30,1,0,0,0,0,0,0,0,1,0,0,0.1333,0,-1,-1,-1,0
21,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
14,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
52,2,0,0,0,0,1,0,0,4,0,0,0.0,0,-1,-1,-1,1
71,1,0,0,0,0,3,0,0,4,0,0,0.0,0,-1,-1,-1,0
247,2,0,0,0,0,2,0,0,7,0,0,0.0445,0,-1,-1,-1,1
42,2,0,0,0,0,2,0,0,2,0,0,0.0,0,-1,-1,-1,0
41,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,1
60,1,0,0,0,0,3,0,0,3,0,0,0.0,0,-1,-1,-1,0
54,2,0,0,0,0,0,0,0,4,0,0,0.0185,0,-1,-1,-1,1
26,1,0,0,0,0,0,0,0,1,0,0,0.0,0,-1,-1,-1,1
4011,1,0,0,0,0,0,0,0,1,0,0,0.0025,0,-1,-1,-1,1
28,1,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
36,2,0,0,0,0,0,0,0,2,0,0,0.0,0,-1,-1,-1,0
